,label,text,text_clean,remove_stop
1104,ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,"['From', 'someone', 'not', 'to', 'smoke', 'when', 'every', 'time', 'Ive', 'smoked', 'in', 'the', 'last', 'two', 'weeks', 'is', 'because', 'of', 'you', 'calling', 'or', 'texting', 'me', 'that', 'you', 'wanted', 'to', 'smoke']","['From', 'someone', 'smoke', 'every', 'time', 'Ive', 'smoked', 'last', 'two', 'weeks', 'calling', 'texting', 'wanted', 'smoke']"
1105,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),"['No', 'youll', 'just', 'get', 'a', 'headache', 'trying', 'to', 'figure', 'it', 'out', 'U', 'can', 'trust', 'me', 'to', 'do', 'the', 'math', 'I', 'promise', 'O']","['No', 'youll', 'get', 'headache', 'trying', 'figure', 'U', 'trust', 'math', 'I', 'promise', 'O']"
1106,ham,S s..first time..dhoni rocks...,"['S', 'sfirst', 'timedhoni', 'rocks']","['S', 'sfirst', 'timedhoni', 'rocks']"
1107,ham,Ok ill tell the company,"['Ok', 'ill', 'tell', 'the', 'company']","['Ok', 'ill', 'tell', 'company']"
1108,ham,"Awesome, think we can get an 8th at usf some time tonight?","['Awesome', 'think', 'we', 'can', 'get', 'an', '8th', 'at', 'usf', 'some', 'time', 'tonight']","['Awesome', 'think', 'get', '8th', 'usf', 'time', 'tonight']"
1109,ham,So that means you still think of teju,"['So', 'that', 'means', 'you', 'still', 'think', 'of', 'teju']","['So', 'means', 'still', 'think', 'teju']"
1110,ham,"No I'm good for the movie, is it ok if I leave in an hourish?","['No', 'Im', 'good', 'for', 'the', 'movie', 'is', 'it', 'ok', 'if', 'I', 'leave', 'in', 'an', 'hourish']","['No', 'Im', 'good', 'movie', 'ok', 'I', 'leave', 'hourish']"
1111,ham,No no:)this is kallis home ground.amla home town is durban:),"['No', 'nothis', 'is', 'kallis', 'home', 'groundamla', 'home', 'town', 'is', 'durban']","['No', 'nothis', 'kallis', 'home', 'groundamla', 'home', 'town', 'durban']"
1112,ham,So lets make it saturday or monday as per convenience.,"['So', 'lets', 'make', 'it', 'saturday', 'or', 'monday', 'as', 'per', 'convenience']","['So', 'lets', 'make', 'saturday', 'monday', 'per', 'convenience']"
1113,ham,Hey... What time is your driving on fri? We go for evaluation on fri?,"['Hey', 'What', 'time', 'is', 'your', 'driving', 'on', 'fri', 'We', 'go', 'for', 'evaluation', 'on', 'fri']","['Hey', 'What', 'time', 'driving', 'fri', 'We', 'go', 'evaluation', 'fri']"
1114,spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301.","['449050000301', 'You', 'have', 'won', 'a', '2000', 'price', 'To', 'claim', 'call', '09050000301']","['449050000301', 'You', '2000', 'price', 'To', 'claim', 'call', '09050000301']"
1115,ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,"['Im', 'going', '4', 'lunch', 'now', 'wif', 'my', 'family', 'then', 'aft', 'dat', 'i', 'go', 'str', '2', 'orchard', 'lor']","['Im', 'going', '4', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', '2', 'orchard', 'lor']"
1116,spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","['Bored', 'of', 'speed', 'dating', 'Try', 'SPEEDCHAT', 'txt', 'SPEEDCHAT', 'to', '80155', 'if', 'you', 'dont', 'like', 'em', 'txt', 'SWAP', 'and', 'get', 'a', 'new', 'chatter', 'Chat80155', 'POBox36504W45WQ', '150pmsg', 'rcd', '16']","['Bored', 'speed', 'dating', 'Try', 'SPEEDCHAT', 'txt', 'SPEEDCHAT', '80155', 'dont', 'like', 'em', 'txt', 'SWAP', 'get', 'new', 'chatter', 'Chat80155', 'POBox36504W45WQ', '150pmsg', 'rcd', '16']"
1117,ham,Cancel cheyyamo?and get some money back?,"['Cancel', 'cheyyamoand', 'get', 'some', 'money', 'back']","['Cancel', 'cheyyamoand', 'get', 'money', 'back']"
1118,spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,"['Do', 'you', 'want', '750', 'anytime', 'any', 'network', 'mins', '150', 'text', 'and', 'a', 'NEW', 'video', 'phone', 'for', 'only', 'five', 'pounds', 'per', 'week', 'call', '08000776320', 'now', 'or', 'reply', 'for', 'delivery', 'Tomorrow']","['Do', 'want', '750', 'anytime', 'network', 'mins', '150', 'text', 'NEW', 'video', 'phone', 'five', 'pounds', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'Tomorrow']"
1119,ham,Ok.ok ok..then..whats ur todays plan,"['Okok', 'okthenwhats', 'ur', 'todays', 'plan']","['Okok', 'okthenwhats', 'ur', 'todays', 'plan']"
1120,ham,Good morning princess! How are you?,"['Good', 'morning', 'princess', 'How', 'are', 'you']","['Good', 'morning', 'princess', 'How']"
1121,ham,Aiyar sorry lor forgot 2 tell u...,"['Aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u']","['Aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u']"
1122,spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,"['For', 'taking', 'part', 'in', 'our', 'mobile', 'survey', 'yesterday', 'You', 'can', 'now', 'have', '500', 'texts', '2', 'use', 'however', 'you', 'wish', '2', 'get', 'txts', 'just', 'send', 'TXT', 'to', '80160', 'TC', 'wwwtxt43com', '150p']","['For', 'taking', 'part', 'mobile', 'survey', 'yesterday', 'You', '500', 'texts', '2', 'use', 'however', 'wish', '2', 'get', 'txts', 'send', 'TXT', '80160', 'TC', 'wwwtxt43com', '150p']"
1123,ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,"['Not', 'tonight', 'mate', 'Catching', 'up', 'on', 'some', 'sleep', 'This', 'is', 'my', 'new', 'number', 'by', 'the', 'way', '']","['Not', 'tonight', 'mate', 'Catching', 'sleep', 'This', 'new', 'number', 'way', '']"
1124,ham,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D","['Height', 'of', 'Oh', 'shit', 'situation', 'A', 'guy', 'throws', 'a', 'luv', 'letter', 'on', 'a', 'gal', 'but', 'falls', 'on', 'her', 'brothers', 'head', 'whos', 'a', 'gayD']","['Height', 'Oh', 'shit', 'situation', 'A', 'guy', 'throws', 'luv', 'letter', 'gal', 'falls', 'brothers', 'head', 'whos', 'gayD']"
1125,spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,"['Ur', 'HMV', 'Quiz', 'cashbalance', 'is', 'currently', '500', 'to', 'maximize', 'ur', 'cashin', 'now', 'send', 'HMV1', 'to', '86688', 'only', '150pmsg']","['Ur', 'HMV', 'Quiz', 'cashbalance', 'currently', '500', 'maximize', 'ur', 'cashin', 'send', 'HMV1', '86688', '150pmsg']"
1126,ham,"So check your errors and if you had difficulties, do correction.","['So', 'check', 'your', 'errors', 'and', 'if', 'you', 'had', 'difficulties', 'do', 'correction']","['So', 'check', 'errors', 'difficulties', 'correction']"
1127,ham,Howz pain?hope u r fine..,"['Howz', 'painhope', 'u', 'r', 'fine']","['Howz', 'painhope', 'u', 'r', 'fine']"
1128,ham,"Sorry, I'll call later","['Sorry', 'Ill', 'call', 'later']","['Sorry', 'Ill', 'call', 'later']"
1129,ham,Good morning princess! How are you?,"['Good', 'morning', 'princess', 'How', 'are', 'you']","['Good', 'morning', 'princess', 'How']"
1130,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","['As', 'I', 'entered', 'my', 'cabin', 'my', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', 'me', '4', 'lunch', 'After', 'lunch', 'she', 'invited', 'me', 'to', 'her', 'apartment', 'We', 'went', 'there']","['As', 'I', 'entered', 'cabin', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', '4', 'lunch', 'After', 'lunch', 'invited', 'apartment', 'We', 'went']"
1131,ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.,"['U', 'wake', 'up', 'already', 'Thanx', '4', 'e', 'tau', 'sar', 'piah', 'its', 'quite', 'nice']","['U', 'wake', 'already', 'Thanx', '4', 'e', 'tau', 'sar', 'piah', 'quite', 'nice']"
1132,ham,K do I need a login or anything,"['K', 'do', 'I', 'need', 'a', 'login', 'or', 'anything']","['K', 'I', 'need', 'login', 'anything']"
1133,spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,"['Dont', 'forget', 'you', 'can', 'place', 'as', 'many', 'FREE', 'Requests', 'with', '1stchoicecouk', 'as', 'you', 'wish', 'For', 'more', 'Information', 'call', '08707808226']","['Dont', 'forget', 'place', 'many', 'FREE', 'Requests', '1stchoicecouk', 'wish', 'For', 'Information', 'call', '08707808226']"
1134,ham,LOL ... No just was busy,"['LOL', 'No', 'just', 'was', 'busy']","['LOL', 'No', 'busy']"
1135,ham,What * u wearing?,"['What', 'u', 'wearing']","['What', 'u', 'wearing']"
1136,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,"['Messagesome', 'text', 'missing', 'SenderName', 'Missing', 'Number', 'Missing', 'SentDate', 'missing', 'Missing', 'U', 'a', 'lot', 'thats', 'y', 'everything', 'is', 'missing', 'sent', 'via', 'fullonsmscom']","['Messagesome', 'text', 'missing', 'SenderName', 'Missing', 'Number', 'Missing', 'SentDate', 'missing', 'Missing', 'U', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']"
1137,ham,Oh:)as usual vijay film or its different?,"['Ohas', 'usual', 'vijay', 'film', 'or', 'its', 'different']","['Ohas', 'usual', 'vijay', 'film', 'different']"
1138,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,"['I', 'dont', 'know', 'u', 'and', 'u', 'dont', 'know', 'me', 'Send', 'CHAT', 'to', '86688', 'now', 'and', 'lets', 'find', 'each', 'other', 'Only', '150pMsg', 'rcvd', 'HGSuite3422LandsRowW1J6HL', 'LDN', '18', 'years', 'or', 'over']","['I', 'dont', 'know', 'u', 'u', 'dont', 'know', 'Send', 'CHAT', '86688', 'lets', 'find', 'Only', '150pMsg', 'rcvd', 'HGSuite3422LandsRowW1J6HL', 'LDN', '18', 'years']"
1139,ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,"['Have', 'you', 'had', 'a', 'good', 'day', 'Mine', 'was', 'really', 'busy', 'are', 'you', 'up', 'to', 'much', 'tomorrow', 'night']","['Have', 'good', 'day', 'Mine', 'really', 'busy', 'much', 'tomorrow', 'night']"
1140,ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,"['And', 'is', 'there', 'a', 'way', 'you', 'can', 'send', 'shades', 'stuff', 'to', 'her', 'And', 'she', 'has', 'been', 'wonderful', 'too']","['And', 'way', 'send', 'shades', 'stuff', 'And', 'wonderful']"
1141,ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,"['Really', 'I', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'But', 'wat', 'u', 'copied', 'jus', 'now', 'got', 'use', 'U', 'happy', 'lar', 'I', 'still', 'haf', '2', 'study', '']","['Really', 'I', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'But', 'wat', 'u', 'copied', 'jus', 'got', 'use', 'U', 'happy', 'lar', 'I', 'still', 'haf', '2', 'study', '']"
1142,spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832","['Thank', 'you', 'winner', 'notified', 'by', 'sms', 'Good', 'Luck', 'No', 'future', 'marketing', 'reply', 'STOP', 'to', '84122', 'customer', 'services', '08450542832']","['Thank', 'winner', 'notified', 'sms', 'Good', 'Luck', 'No', 'future', 'marketing', 'reply', 'STOP', '84122', 'customer', 'services', '08450542832']"
1143,ham,Babe ? I lost you ... :-(,"['Babe', 'I', 'lost', 'you', '']","['Babe', 'I', 'lost', '']"
1144,ham,Ok... Help me ask if she's working tmr a not?,"['Ok', 'Help', 'me', 'ask', 'if', 'shes', 'working', 'tmr', 'a', 'not']","['Ok', 'Help', 'ask', 'shes', 'working', 'tmr']"
1145,ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,"['Im', 'not', 'driving', 'Raining', 'Then', 'ill', 'get', 'caught', 'at', 'e', 'mrt', 'station', 'lor']","['Im', 'driving', 'Raining', 'Then', 'ill', 'get', 'caught', 'e', 'mrt', 'station', 'lor']"
1146,ham,Not a drop in the tank,"['Not', 'a', 'drop', 'in', 'the', 'tank']","['Not', 'drop', 'tank']"
1147,ham,(That said can you text him one more time?),"['That', 'said', 'can', 'you', 'text', 'him', 'one', 'more', 'time']","['That', 'said', 'text', 'one', 'time']"
1148,ham,"Sorry, I'll call later","['Sorry', 'Ill', 'call', 'later']","['Sorry', 'Ill', 'call', 'later']"
1149,ham,Ok i go change also...,"['Ok', 'i', 'go', 'change', 'also']","['Ok', 'go', 'change', 'also']"
1150,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),"['1000s', 'of', 'girls', 'many', 'local', '2', 'u', 'who', 'r', 'virgins', '2', 'this', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'Can', 'u', '4fil', 'theirs', 'text', 'CUTE', 'to', '69911', '150p', 'm']","['1000s', 'girls', 'many', 'local', '2', 'u', 'r', 'virgins', '2', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'Can', 'u', '4fil', 'text', 'CUTE', '69911', '150p']"
1151,ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,"['Did', 'u', 'find', 'a', 'sitter', 'for', 'kaitlyn', 'I', 'was', 'sick', 'and', 'slept', 'all', 'day', 'yesterday']","['Did', 'u', 'find', 'sitter', 'kaitlyn', 'I', 'sick', 'slept', 'day', 'yesterday']"
1152,ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up","['Sorry', 'man', 'accidentally', 'left', 'my', 'phone', 'on', 'silent', 'last', 'night', 'and', 'didnt', 'check', 'it', 'til', 'I', 'got', 'up']","['Sorry', 'man', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', 'didnt', 'check', 'til', 'I', 'got']"
1153,ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,"['Hey', 'Something', 'came', 'up', 'last', 'min', 'Think', 'i', 'wun', 'be', 'signing', 'up', 'tmr', 'Hee']","['Hey', 'Something', 'came', 'last', 'min', 'Think', 'wun', 'signing', 'tmr', 'Hee']"
1154,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,"['Hes', 'an', 'adult', 'and', 'would', 'learn', 'from', 'the', 'experience', 'Theres', 'no', 'real', 'danger', 'I', 'just', 'dont', 'like', 'peeps', 'using', 'drugs', 'they', 'dont', 'need', 'But', 'no', 'comment']","['Hes', 'adult', 'would', 'learn', 'experience', 'Theres', 'real', 'danger', 'I', 'dont', 'like', 'peeps', 'using', 'drugs', 'dont', 'need', 'But', 'comment']"
1155,ham,Hey! There's veggie pizza... :/,"['Hey', 'Theres', 'veggie', 'pizza', '']","['Hey', 'Theres', 'veggie', 'pizza', '']"
1156,ham,Yun buying... But school got offer 2000 plus only...,"['Yun', 'buying', 'But', 'school', 'got', 'offer', '2000', 'plus', 'only']","['Yun', 'buying', 'But', 'school', 'got', 'offer', '2000', 'plus']"
1157,ham,You sure your neighbors didnt pick it up,"['You', 'sure', 'your', 'neighbors', 'didnt', 'pick', 'it', 'up']","['You', 'sure', 'neighbors', 'didnt', 'pick']"
1158,ham,K. I will sent it again,"['K', 'I', 'will', 'sent', 'it', 'again']","['K', 'I', 'sent']"
1159,spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,"['Free', 'entry', 'in', '2', 'a', 'wkly', 'comp', 'to', 'win', 'FA', 'Cup', 'final', 'tkts', '21st', 'May', '2005', 'Text', 'FA', 'to', '87121', 'to', 'receive', 'entry', 'questionstd', 'txt', 'rateTCs', 'apply', '08452810075over18s']","['Free', 'entry', '2', 'wkly', 'comp', 'win', 'FA', 'Cup', 'final', 'tkts', '21st', 'May', '2005', 'Text', 'FA', '87121', 'receive', 'entry', 'questionstd', 'txt', 'rateTCs', 'apply', '08452810075over18s']"
1160,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!","['New', 'Theory', 'Argument', 'wins', 'd', 'SITUATION', 'but', 'loses', 'the', 'PERSON', 'So', 'dont', 'argue', 'with', 'ur', 'friends', 'just', 'kick', 'them', 'amp', 'say', 'Im', 'always', 'correct']","['New', 'Theory', 'Argument', 'wins', 'SITUATION', 'loses', 'PERSON', 'So', 'dont', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'Im', 'always', 'correct']"
1161,ham,Well. Im computerless. Time to make some oreo truffles,"['Well', 'Im', 'computerless', 'Time', 'to', 'make', 'some', 'oreo', 'truffles']","['Well', 'Im', 'computerless', 'Time', 'make', 'oreo', 'truffles']"
1162,ham,"Haha yeah I see that now, be there in a sec","['Haha', 'yeah', 'I', 'see', 'that', 'now', 'be', 'there', 'in', 'a', 'sec']","['Haha', 'yeah', 'I', 'see', 'sec']"
1163,ham,I am not having her number sir,"['I', 'am', 'not', 'having', 'her', 'number', 'sir']","['I', 'number', 'sir']"
1164,ham,Lol now I'm after that hot air balloon!,"['Lol', 'now', 'Im', 'after', 'that', 'hot', 'air', 'balloon']","['Lol', 'Im', 'hot', 'air', 'balloon']"
1165,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,"['Ok', 'now', 'i', 'am', 'in', 'bus', 'If', 'i', 'come', 'soon', 'i', 'will', 'come', 'otherwise', 'tomorrow']","['Ok', 'bus', 'If', 'come', 'soon', 'come', 'otherwise', 'tomorrow']"
1166,ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,"['Msgs', 'r', 'not', 'time', 'passThey', 'silently', 'say', 'that', 'I', 'am', 'thinking', 'of', 'U', 'right', 'now', 'and', 'also', 'making', 'U', 'think', 'of', 'me', 'at', 'least', '4', 'a', 'moment', 'Gd', 'ntswt', 'drms', 'Shesil']","['Msgs', 'r', 'time', 'passThey', 'silently', 'say', 'I', 'thinking', 'U', 'right', 'also', 'making', 'U', 'think', 'least', '4', 'moment', 'Gd', 'ntswt', 'drms', 'Shesil']"
1167,ham,"Yeah, we can probably swing by once my roommate finishes up with his girl","['Yeah', 'we', 'can', 'probably', 'swing', 'by', 'once', 'my', 'roommate', 'finishes', 'up', 'with', 'his', 'girl']","['Yeah', 'probably', 'swing', 'roommate', 'finishes', 'girl']"
1168,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!","['Got', 'what', 'it', 'takes', '2', 'take', 'part', 'in', 'the', 'WRC', 'Rally', 'in', 'Oz', 'U', 'can', 'with', 'Lucozade', 'Energy', 'Text', 'RALLY', 'LE', 'to', '61200', '25p', 'see', 'packs', 'or', 'lucozadecoukwrc', 'itcould', 'be', 'u']","['Got', 'takes', '2', 'take', 'part', 'WRC', 'Rally', 'Oz', 'U', 'Lucozade', 'Energy', 'Text', 'RALLY', 'LE', '61200', '25p', 'see', 'packs', 'lucozadecoukwrc', 'itcould', 'u']"
1169,ham,Happy new years melody!,"['Happy', 'new', 'years', 'melody']","['Happy', 'new', 'years', 'melody']"
1170,ham,Ü dun need to pick ur gf?,"['Ü', 'dun', 'need', 'to', 'pick', 'ur', 'gf']","['Ü', 'dun', 'need', 'pick', 'ur', 'gf']"
1171,ham,Yay! You better not have told that to 5 other girls either.,"['Yay', 'You', 'better', 'not', 'have', 'told', 'that', 'to', '5', 'other', 'girls', 'either']","['Yay', 'You', 'better', 'told', '5', 'girls', 'either']"
